File_path,File_name,Instrument,Start_time,End_time,Index,Instrument_encoded,Instrument_0,Instrument_1,Instrument_2,Instrument_3,Instrument_4
/content/drive/MyDrive/Drums/730! 808 (60)🛰🥤.wav,730! 808 (60)🛰🥤,808,0,1.0285260770975058,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (54)🛰🥤.wav,730! 808 (54)🛰🥤,808,0,0.7782766439909297,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (89).wav,SNARE (89),Snare,0,0.7627210884353741,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (71).wav,SNARE (71),Snare,0,2.1216326530612246,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (151).wav,808 (151),808,0,3.697142857142857,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Snare (8)🛰🥤.wav.wav,730! Snare (8)🛰🥤,Snare,0,0.7500226757369615,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (43)🛰🥤.wav,730! 808 (43)🛰🥤,808,0,2.9861224489795917,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (62)🛰🥤.wav,730! 808 (62)🛰🥤,808,0,0.6310204081632653,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (41).wav,OPEN-HAT (41),Open Hat,0,0.8331519274376418,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (77).wav,SNARE (77),Snare,0,0.5625396825396826,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (160).wav,808 (160),808,0,2.3225850340136054,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (83).wav,SNARE (83),Snare,0,1.0876643990929704,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (98)🛰🥤.wav,730! 808 (98)🛰🥤,808,0,0.7824036281179139,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (27)🛰🥤.wav.wav,730! Open Hat (27)🛰🥤,Open Hat,0,0.7430839002267574,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (73).wav,808 (73),808,0,1.2836734693877552,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (116).wav,SNARE (116),Snare,0,0.2,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (120).wav,SNARE (120),Snare,0,1.6384126984126983,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (80).wav,808 (80),808,0,0.5392290249433107,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (103).wav,SNARE (103),Snare,0,0.4143764172335601,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (22)🛰🥤.wav,730! 808 (22)🛰🥤,808,0,1.0571428571428572,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (17)🛰🥤.wav.wav,730! Open Hat (17)🛰🥤,Open Hat,0,0.7430839002267574,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (26).wav,OPEN-HAT (26),Open Hat,0,0.4330612244897959,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (92).wav,SNARE (92),Snare,0,0.8571428571428571,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (50)🛰🥤.wav,730! 808 (50)🛰🥤,808,0,1.0081179138321996,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (118).wav,808 (118),808,0,1.8461678004535147,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (3)🛰🥤.wav,730! 808 (3)🛰🥤,808,0,0.9908390022675737,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Snare (1)🛰🥤.wav.wav,730! Snare (1)🛰🥤,Snare,0,0.8214512471655329,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (26)🛰🥤.wav.wav,730! Open Hat (26)🛰🥤,Open Hat,0,0.7430839002267574,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (153).wav,808 (153),808,0,1.6370068027210884,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (139).wav,SNARE (139),Snare,0,0.42857142857142855,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (49).wav,808 (49),808,0,2.8958730158730157,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (90).wav,808 (90),808,0,2.090340136054422,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (5)🛰🥤.wav.wav,730! Open Hat (5)🛰🥤,Open Hat,0,0.4509297052154195,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (31)🛰🥤.wav,730! 808 (31)🛰🥤,808,0,0.846984126984127,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (36).wav,SNARE (36),Snare,0,0.7226757369614513,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (59)🛰🥤.wav,730! 808 (59)🛰🥤,808,0,0.8598185941043084,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (35).wav,808 (35),808,0,0.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (58).wav,808 (58),808,0,4.458231292517007,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (113).wav,808 (113),808,0,1.2812698412698413,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (27).wav,OPEN-HAT (27),Open Hat,0,0.32145124716553286,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (15).wav,808 (15),808,0,3.1775510204081634,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (29).wav,808 (29),808,0,1.067437641723356,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (27)🛰🥤.wav,730! 808 (27)🛰🥤,808,0,0.9997732426303855,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (85).wav,808 (85),808,0,1.9170521541950114,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (56).wav,OPEN-HAT (56),Open Hat,0,0.5972789115646259,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (67)🛰🥤.wav,730! 808 (67)🛰🥤,808,0,1.1574603174603175,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (22).wav,808 (22),808,0,0.5357369614512472,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (3).wav,SNARE (3),Snare,0,0.1,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (58).wav,SNARE (58),Snare,0,0.41015873015873017,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (157).wav,808 (157),808,0,3.4285714285714284,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (11).wav,SNARE (11),Snare,0,0.9373242630385488,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (10).wav,SNARE (10),Snare,0,0.7671201814058957,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (162).wav,808 (162),808,0,3.390657596371882,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (142).wav,808 (142),808,0,2.075691609977324,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (91).wav,SNARE (91),Snare,0,0.2849886621315193,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (71)🛰🥤.wav,730! 808 (71)🛰🥤,808,0,0.6068027210884354,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (145).wav,SNARE (145),Snare,0,0.3,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (140).wav,808 (140),808,0,1.7142857142857142,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (88).wav,SNARE (88),Snare,0,0.35297052154195013,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (23).wav,808 (23),808,0,2.0240362811791384,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Snare (6)🛰🥤.wav.wav,730! Snare (6)🛰🥤,Snare,0,0.812108843537415,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (21).wav,SNARE (21),Snare,0,1.7528344671201814,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (37)🛰🥤.wav,730! 808 (37)🛰🥤,808,0,1.0571428571428572,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (5).wav,OPEN-HAT (5),Open Hat,0,0.26884353741496597,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (55)🛰🥤.wav,730! 808 (55)🛰🥤,808,0,1.06843537414966,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (53).wav,SNARE (53),Snare,0,0.28267573696145126,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (16).wav,SNARE (16),Snare,0,0.5884353741496599,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (1).wav,808 (1),808,0,3.4258049886621316,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (30)🛰🥤.wav.wav,730! Open Hat (30)🛰🥤,Open Hat,0,0.7430839002267574,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (23).wav,OPEN-HAT (23),Open Hat,0,0.10748299319727891,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (105).wav,808 (105),808,0,0.8571428571428571,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (126).wav,808 (126),808,0,1.0479818594104309,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (28).wav,OPEN-HAT (28),Open Hat,0,0.12503401360544217,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (95)🛰🥤.wav,730! 808 (95)🛰🥤,808,0,1.0479818594104309,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (51)🛰🥤.wav,730! 808 (51)🛰🥤,808,0,1.604172335600907,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (21)🛰🥤.wav.wav,730! Open Hat (21)🛰🥤,Open Hat,0,0.7430839002267574,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (20).wav,SNARE (20),Snare,0,1.1527891156462584,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (48).wav,SNARE (48),Snare,0,1.0608163265306123,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (52).wav,OPEN-HAT (52),Open Hat,0,0.4,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (104).wav,SNARE (104),Snare,0,0.8571428571428571,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (12).wav,808 (12),808,0,3.1560997732426306,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (11)🛰🥤.wav.wav,730! Open Hat (11)🛰🥤,Open Hat,0,2.2291609977324263,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Snare (3)🛰🥤.wav.wav,730! Snare (3)🛰🥤,Snare,0,0.7500226757369615,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (127).wav,808 (127),808,0,2.501995464852608,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (82).wav,808 (82),808,0,2.965532879818594,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (53).wav,808 (53),808,0,4.177369614512472,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (128).wav,SNARE (128),Snare,0,0.4330612244897959,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (81).wav,808 (81),808,0,1.3917006802721088,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (12)🛰🥤.wav,730! 808 (12)🛰🥤,808,0,0.9903401360544217,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (60).wav,SNARE (60),Snare,0,0.8510657596371882,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (124).wav,808 (124),808,0,5.334784580498866,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (17).wav,808 (17),808,0,3.812517006802721,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (97)🛰🥤.wav,730! 808 (97)🛰🥤,808,0,0.9374149659863945,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (7).wav,SNARE (7),Snare,0,1.0102947845804988,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (126).wav,SNARE (126),Snare,0,0.12489795918367347,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (32)🛰🥤.wav.wav,730! Open Hat (32)🛰🥤,Open Hat,0,1.486122448979592,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (62).wav,808 (62),808,0,3.4285714285714284,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (49)🛰🥤.wav,730! 808 (49)🛰🥤,808,0,1.375827664399093,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (29)🛰🥤.wav,730! 808 (29)🛰🥤,808,0,0.9727891156462585,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (97).wav,SNARE (97),Snare,0,0.18344671201814058,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (18).wav,SNARE (18),Snare,0,1.1317006802721088,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (114).wav,808 (114),808,0,1.8461678004535147,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (31).wav,SNARE (31),Snare,0,0.5327437641723356,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (68).wav,SNARE (68),Snare,0,0.5290249433106576,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (20).wav,OPEN-HAT (20),Open Hat,0,0.6505668934240363,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (13)🛰🥤.wav.wav,730! Open Hat (13)🛰🥤,Open Hat,0,2.2291609977324263,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (4)🛰🥤.wav.wav,730! Open Hat (4)🛰🥤,Open Hat,0,0.9018140589569161,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (22).wav,OPEN-HAT (22),Open Hat,0,0.43750566893424037,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (33).wav,SNARE (33),Snare,0,0.38108843537414966,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (135).wav,808 (135),808,0,2.424126984126984,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (44).wav,SNARE (44),Snare,0,1.5,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (14).wav,OPEN-HAT (14),Open Hat,0,0.26702947845804986,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (107).wav,SNARE (107),Snare,0,0.4055328798185941,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (26).wav,SNARE (26),Snare,0,0.7659863945578231,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (92).wav,808 (92),808,0,1.0096145124716553,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (6)🛰🥤.wav.wav,730! Open Hat (6)🛰🥤,Open Hat,0,0.4178684807256236,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (61).wav,SNARE (61),Snare,0,0.4249433106575964,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Snare (18)🛰🥤.wav.wav,730! Snare (18)🛰🥤,Snare,0,0.07501133786848073,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (4)🛰🥤.wav,730! 808 (4)🛰🥤,808,0,2.5714739229024945,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (49).wav,OPEN-HAT (49),Open Hat,0,0.5,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (17)🛰🥤.wav,730! 808 (17)🛰🥤,808,0,1.0356916099773243,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (2).wav,808 (2),808,0,2.253922902494331,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (13).wav,808 (13),808,0,1.732154195011338,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (54).wav,OPEN-HAT (54),Open Hat,0,0.5,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (42).wav,SNARE (42),Snare,0,0.9520634920634921,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (33)🛰🥤.wav,730! 808 (33)🛰🥤,808,0,0.9921995464852608,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (34).wav,SNARE (34),Snare,0,0.3166893424036281,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (36)🛰🥤.wav,730! 808 (36)🛰🥤,808,0,1.1154648526077098,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (85)🛰🥤.wav,730! 808 (85)🛰🥤,808,0,1.0571428571428572,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (78).wav,808 (78),808,0,4.1348299319727895,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (6).wav,OPEN-HAT (6),Open Hat,0,1.9601360544217687,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Snare (4)🛰🥤.wav.wav,730! Snare (4)🛰🥤,Snare,0,0.85718820861678,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (18)🛰🥤.wav,730! 808 (18)🛰🥤,808,0,1.0044897959183674,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (27).wav,808 (27),808,0,2.817369614512472,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (107).wav,808 (107),808,0,0.7500226757369615,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (45).wav,808 (45),808,0,2.5,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (40)🛰🥤.wav,730! 808 (40)🛰🥤,808,0,3.6249886621315195,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (132).wav,SNARE (132),Snare,0,0.3437641723356009,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (70).wav,SNARE (70),Snare,0,0.6993197278911565,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (45).wav,OPEN-HAT (45),Open Hat,0,4.071428571428571,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (73)🛰🥤.wav,730! 808 (73)🛰🥤,808,0,1.1635374149659865,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (115).wav,808 (115),808,0,3.4285714285714284,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (10)🛰🥤.wav.wav,730! Open Hat (10)🛰🥤,Open Hat,0,0.8331972789115646,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (83)🛰🥤.wav,730! 808 (83)🛰🥤,808,0,0.5997732426303855,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (141).wav,808 (141),808,0,1.8509750566893424,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (32).wav,OPEN-HAT (32),Open Hat,0,1.507845804988662,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (9).wav,OPEN-HAT (9),Open Hat,0,0.6700226757369615,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Snare (12)🛰🥤.wav.wav,730! Snare (12)🛰🥤,Snare,0,0.7500226757369615,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (50).wav,SNARE (50),Snare,0,0.7670748299319727,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (2).wav,SNARE (2),Snare,0,0.12503401360544217,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! Snare (22)🛰🥤.wav.wav,730! Snare (22)🛰🥤,Snare,0,0.0563265306122449,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (7).wav,808 (7),808,0,2.3992743764172335,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (145).wav,808 (145),808,0,1.7142857142857142,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (69).wav,808 (69),808,0,1.8461678004535147,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (28).wav,808 (28),808,0,2.311927437641723,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (38).wav,SNARE (38),Snare,0,0.6502040816326531,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (77)🛰🥤.wav,730! 808 (77)🛰🥤,808,0,1.0479818594104309,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (6).wav,SNARE (6),Snare,0,0.8571428571428571,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (53)🛰🥤.wav,730! 808 (53)🛰🥤,808,0,1.0840362811791384,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (70)🛰🥤.wav,730! 808 (70)🛰🥤,808,0,1.0574149659863945,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (79).wav,808 (79),808,0,3.1731972789115646,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Snare (26)🛰🥤.wav.wav,730! Snare (26)🛰🥤,Snare,0,0.06961451247165533,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (154).wav,808 (154),808,0,1.4464399092970521,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (121).wav,SNARE (121),Snare,0,0.14276643990929705,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (150).wav,808 (150),808,0,1.9285714285714286,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (88).wav,808 (88),808,0,3.2,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (26)🛰🥤.wav,730! 808 (26)🛰🥤,808,0,0.9413605442176871,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/SNARE (32).wav,SNARE (32),Snare,0,0.46244897959183673,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (62).wav,SNARE (62),Snare,0,0.7896598639455782,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/730! 808 (10)🛰🥤.wav,730! 808 (10)🛰🥤,808,0,1.6718367346938776,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Open Hat (14)🛰🥤.wav.wav,730! Open Hat (14)🛰🥤,Open Hat,0,0.7430839002267574,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/OPEN-HAT (34).wav,OPEN-HAT (34),Open Hat,0,1.507845804988662,4,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (134).wav,808 (134),808,0,1.0784126984126985,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (71).wav,808 (71),808,0,1.5769160997732425,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! Snare (30)🛰🥤.wav.wav,730! Snare (30)🛰🥤,Snare,0,0.22027210884353743,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/SNARE (111).wav,SNARE (111),Snare,0,1.8828117913832199,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/808 (123).wav,808 (123),808,0,7.384625850340136,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (94).wav,808 (94),808,0,7.384625850340136,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (96)🛰🥤.wav,730! 808 (96)🛰🥤,808,0,1.0479818594104309,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (93)🛰🥤.wav,730! 808 (93)🛰🥤,808,0,1.7142857142857142,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/808 (112).wav,808 (112),808,0,2.0,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/730! 808 (72)🛰🥤.wav,730! 808 (72)🛰🥤,808,0,3.8557369614512473,1,3,0.0,0.0,0.0,1.0,0.0
